OrdenNum;Est_SC;F_Creacion;ETA;FechaLibera;Facility;SolCliente;DO;Est_DO;T_Orden;Ant_Est;Nuev_Est;DO;SC;Estado
116810640;500;2017-12-25 17:58:11;28/12/17;2017-12-25 17:56:30. 907000000;200;116810640;122834419;110;6;Sourced;Allocated;122834419;null;1
116809224;400;2017-12-25 11:25:09;28/12/17;2017-12-25 11:25:9. 0;200;116809224;122833732;110;42;Created;Allocated;122833732;null;1
116810171;400;2017-12-25 15:58:35;29/12/17;2017-12-25 15:58:35. 0;200;20171225003219612695;122834074;130;42;Created;Allocated;122834074;null;1
116811470;500;2017-12-25 21:29:51;28/12/17;2017-12-25 21:29:51. 0;012;116811470;122834916;110;6;Created;Allocated;122834916;null;1
116811974;400;2017-12-25 23:01:42;27/12/17;2017-12-25 23:1:42. 671000000;200;116811974;122835142;130;42;Sourced;Allocated;122835142;null;1
116811974;400;2017-12-25 23:01:42;27/12/17;2017-12-25 23:1:42. 537000000;200;116811974;122835142;130;42;Created;Sourced;122835142;null;1
116809265;400;2017-12-25 11:38:32;28/12/17;2017-12-25 11:38:32. 324000000;200;116809265;122833747;130;42;Sourced;Allocated;122833747;null;1
116811519;400;2017-12-25 21:38:28;29/12/17;2017-12-25 21:38:28. 212000000;200;116811519;122834722;130;42;Sourced;Allocated;122834722;null;1
116812024;400;2017-12-25 23:12:30;27/12/17;2017-12-25 23:12:30. 895000000;200;116812024;122835018;130;42;Sourced;Created;122835018;null;1
116809281;400;2017-12-25 11:42:42;27/12/17;2017-12-25 11:42:42. 0;200;116809281;122833752;130;42;Created;Allocated;122833752;null;1
116809801;400;2017-12-25 14:08:10;04/01/18;2017-12-25 14:8:10. 585000000;200;116809801;122833949;130;42;Created;Sourced;122833949;null;1
116809801;400;2017-12-25 14:12:45;04/01/18;2017-12-25 14:12:45. 846000000;200;116809801;122833949;130;42;Allocated;Sourced;122833949;null;1
116810211;400;2017-12-25 16:11:01;27/12/17;2017-12-25 16:11:1. 736000000;200;116810211;122834092;130;42;Sourced;Allocated;122834092;null;1
116810215;500;2017-12-25 17:00:10;03/01/18;2017-12-25 17:0:10. 0;012;116810215;122834193;110;6;DO Created;Released;122834193;null;1
116810664;400;2017-12-25 18:01:52;29/12/17;2017-12-25 18:1:52. 420000000;200;116810664;122834321;130;42;Created;Sourced;122834321;null;1
116811522;500;2017-12-25 22:05:04;30/12/17;2017-12-25 22:5:4. 0;012;116811522;122834763;110;6;Allocated;DO Created;122834763;116811522;1
116811545;500;2017-12-25 21:46:13;04/01/18;2017-12-25 21:46:13. 942000000;012;116811545;122834764;110;6;Sourced;Allocated;122834764;116811545;1
116808052;400;2017-12-25 02:31:32;27/12/17;2017-12-25 2:31:32. 0;200;116808052;122833569;130;42;Created;Allocated;122833569;null;1
116809353;400;2017-12-25 12:08:12;27/12/17;2017-12-25 12:8:12. 184000000;200;116809353;122833788;130;42;Allocated;Sourced;122833788;null;1
116810250;400;2017-12-25 16:22:04;29/12/17;2017-12-25 16:22:4. 116000000;200;116810250;122834099;130;42;Sourced;Allocated;122834099;null;1
116810250;400;2017-12-25 16:22:03;29/12/17;2017-12-25 16:22:3. 962000000;200;116810250;122834099;130;42;Created;Sourced;122834099;null;1
116811019;400;2017-12-25 19:36:27;27/12/17;2017-12-25 19:36:27. 850000000;200;116811019;122834479;130;42;Created;Sourced;122834479;null;1
116811611;500;2017-12-25 22:01:40;04/01/18;2017-12-25 22:1:40. 0;200;116811611;122834886;110;6;Partially Allocated;Allocated;122834886;null;1
116811611;500;2017-12-25 21:58:52;04/01/18;2017-12-25 21:58:52. 0;200;116811611;122834886;110;6;Created;Partially Allocated;122834886;null;1
116811625;500;2017-12-25 22:02:26;05/01/18;2017-12-25 22:2:26. 81000000;200;116811625;122834881;110;6;Created;Sourced;122834881;null;1
116812072;500;2017-12-25 23:19:46;28/12/17;2017-12-25 23:19:46. 584000000;012;116812072;122835381;110;6;Created;Sourced;122835381;null;1
116811858;400;2017-12-25 22:42:32;04/01/18;2017-12-25 22:42:32. 711000000;200;116811858;122835120;130;42;Allocated;Sourced;122835120;null;1
116809387;400;2017-12-25 12:14:19;27/12/17;2017-12-25 12:14:19. 829000000;200;116809387;122833793;130;42;Created;Sourced;122833793;null;1
116811649;400;2017-12-25 22:07:07;28/12/17;2017-12-25 22:7:7. 947000000;200;116811649;122834783;110;42;Sourced;Allocated;122834783;null;1
116809862;496;2017-12-25 14:22:52;27/12/17;2017-12-25 14:22:52. 398000000;200;116809862;122833968;130;42;Sourced;Allocated;122833968;null;1
116809862;496;2017-12-25 14:29:37;27/12/17;2017-12-25 14:29:37. 0;200;116809862;122833968;130;42;Allocated;DO Partially Created;122833968;null;1
116810703;400;2017-12-25 18:10:25;27/12/17;2017-12-25 18:10:25. 540000000;200;116810703;122834330;130;42;Sourced;Allocated;122834330;null;1
116811124;650;2017-12-25 21:00:11;29/12/17;2017-12-25 21:0:11. 0;200;116811124;122834631;130;6;Allocated;DO Partially Created;122834631;null;1
116811124;650;2017-12-25 21:05:06;29/12/17;2017-12-25 21:5:6. 0;012;116811124;122834669;110;6;Partially Released;Released;122834669;116811124;1
116811124;650;2017-12-25 20:02:28;06/01/18;2017-12-25 20:2:28. 707000000;200;116811124;122834631;130;6;Created;Sourced;122834631;null;1
116809871;500;2017-12-25 14:24:36;28/12/17;2017-12-25 14:24:36. 0;012;116809871;122834185;110;6;Created;Allocated;122834185;null;1
116809871;500;2017-12-25 14:28:37;28/12/17;2017-12-25 14:24:36. 747000000;012;116809871;122834185;110;6;Sourced;Allocated;122834185;null;1
116809871;500;2017-12-25 17:00:08;28/12/17;2017-12-25 17:0:8. 0;012;116809871;122834185;110;6;DO Created;Released;122834185;null;1
116810720;550;2017-12-25 18:13:38;06/01/18;2017-12-25 18:13:38. 493000000;012;116810720;122834659;110;6;Created;Sourced;122834659;null;1
116807905;400;2017-12-25 00:31:30;28/12/17;2017-12-25 0:30:17. 633000000;200;116807905;122833603;130;42;Sourced;Created;122833603;null;1
116807905;400;2017-12-25 00:26:20;28/12/17;2017-12-25 0:26:20. 0;200;116807905;122833603;130;42;Created;Allocated;122833603;null;1
116809878;500;2017-12-25 14:25:50;28/12/17;2017-12-25 14:25:50. 0;012;116809878;122834182;110;6;Created;Allocated;122834182;null;1
116810377;500;2017-12-25 17:00:07;28/12/17;2017-12-25 17:0:7. 0;012;116810377;122834159;110;6;DO Created;Released;122834159;null;1
116810727;650;2017-12-25 18:15:59;27/12/17;2017-12-25 18:15:59. 228000000;200;116810727;122834341;130;42;Created;Sourced;122834341;null;1
116811204;500;2017-12-25 21:00:11;03/01/18;2017-12-25 21:0:11. 0;200;116811204;122834622;110;6;DO Created;Released;122834622;null;1
116811204;500;2017-12-25 20:22:27;03/01/18;2017-12-25 20:22:27. 901000000;200;116811204;122834622;110;6;Created;Sourced;122834622;null;1
116811204;500;2017-12-25 21:00:10;03/01/18;2017-12-25 21:0:10. 0;200;116811204;122834622;110;6;Allocated;DO Created;122834622;null;1
116809515;500;2017-12-25 12:46:25;28/12/17;2017-12-25 12:46:25. 0;200;116809515;122833872;110;6;Created;Allocated;122833872;null;1
116809515;500;2017-12-25 12:46:23;28/12/17;2017-12-25 12:46:23. 300000000;200;116809515;122833872;110;6;Created;Sourced;122833872;null;1
116809515;500;2017-12-25 13:00:22;28/12/17;2017-12-25 13:0:22. 0;200;116809515;122833874;110;6;DO Created;Released;122833874;null;1
116810782;400;2017-12-25 18:30:36;28/12/17;2017-12-25 18:30:36. 0;200;116810782;122834360;110;42;Created;Allocated;122834360;null;1
116807621;600;2017-12-25 05:00:10;30/12/17;2017-12-25 5:0:10. 0;012;116807621;122832770;130;6;Allocated;DO Created;122832770;null;1
116810094;500;2017-12-25 17:00:20;28/12/17;2017-12-25 17:0:20. 0;200;116810094;122834239;110;6;Allocated;DO Partially Created;122834239;null;1
116810094;500;2017-12-25 17:00:32;03/01/18;2017-12-25 17:0:32. 0;200;116810094;122834239;110;6;Partially Released;Released;122834239;null;1
116811116;500;2017-12-25 20:01:21;28/12/17;2017-12-25 20:1:21. 462000000;012;116811116;122834586;110;6;Sourced;Allocated;122834586;null;1
116809653;500;2017-12-25 13:26:58;28/12/17;2017-12-25 13:26:58. 619000000;200;116809653;122833997;110;6;Created;Sourced;122833997;null;1
116810107;400;2017-12-25 15:35:05;27/12/17;2017-12-25 15:35:5. 0;200;116810107;122834063;130;42;Created;Allocated;122834063;null;1
116810608;400;2017-12-25 17:47:34;27/12/17;2017-12-25 17:47:34. 362000000;200;116810608;122834296;130;42;Created;Sourced;122834296;null;1
116810627;500;2017-12-25 17:53:14;28/12/17;2017-12-25 17:53:14. 0;200;116810627;122834411;110;6;Created;Allocated;122834411;null;1
116811121;500;2017-12-25 21:00:12;28/12/17;2017-12-25 21:0:12. 0;012;116811121;122834613;110;6;DO Created;Released;122834613;null;1
116811121;500;2017-12-25 20:02:12;28/12/17;2017-12-25 20:2:12. 660000000;012;116811121;122834613;110;6;Sourced;Allocated;122834613;null;1
116811146;500;2017-12-25 20:08:15;09/01/18;2017-12-25 20:8:15. 12000000;012;116811146;122834674;110;6;Sourced;Allocated;122834674;116811146;1
116808018;500;2017-12-25 02:08:39;28/12/17;2017-12-25 2:8:39. 0;200;116808018;122833653;110;6;Created;Allocated;122833653;null;1
116812068;400;2017-12-25 23:26:34;29/12/17;2017-12-25 23:19:26. 480000000;200;116812068;122835180;130;42;Sourced;Allocated;122835180;null;1
116807710;800;2017-12-25 05:00:10;03/01/18;2017-12-25 3:0:16. 922000000;200;116807710;122832755;110;6;Allocated;DO Created;122832755;null;1
116807710;800;2017-12-25 03:00:17;03/01/18;2017-12-25 3:0:17. 0;200;116807710;122832755;110;6;DO Partially Created;Partially Released;122832755;null;1
116809227;400;2017-12-25 11:43:32;29/12/17;2017-12-25 11:26:18. 930000000;200;116809227;122833755;130;42;Sourced;Allocated;122833755;null;1
116809227;400;2017-12-25 11:26:19;29/12/17;2017-12-25 11:26:19. 0;200;116809227;122833755;130;42;Created;Allocated;122833755;null;1
116809708;400;2017-12-25 13:38:32;27/12/17;2017-12-25 13:38:32. 0;200;116809708;122833925;130;42;Created;Allocated;122833925;null;1
116809725;500;2017-12-25 14:30:16;10/01/18;2017-12-25 14:30:15. 749000000;012;116809725;122833971;110;6;Allocated;DO Created;122833971;116809725;1
116810740;500;2017-12-25 18:20:02;28/12/17;2017-12-25 18:20:2. 0;012;116810740;122834602;110;6;Created;Allocated;122834602;null;1
116810740;500;2017-12-25 18:23:06;28/12/17;2017-12-25 18:23:6. 864000000;012;116810740;122834602;110;6;Allocated;Sourced;122834602;null;1
116811171;500;2017-12-25 21:00:10;28/12/17;2017-12-25 21:0:10. 0;012;116811171;122834583;110;6;DO Created;Released;122834583;null;1
116811171;500;2017-12-25 20:14:05;28/12/17;2017-12-25 20:14:5. 0;012;116811171;122834583;110;6;Created;Allocated;122834583;null;1
116811659;400;2017-12-25 22:09:33;27/12/17;2017-12-25 22:9:33. 478000000;200;116811659;122834776;130;42;Sourced;Allocated;122834776;null;1
116808039;400;2017-12-25 02:21:03;27/12/17;2017-12-25 2:21:3. 699000000;200;116808039;122833577;130;42;Sourced;Allocated;122833577;null;1
116809244;400;2017-12-25 11:32:03;29/12/17;2017-12-25 11:32:3. 0;200;116809244;122833748;130;42;Created;Allocated;122833748;null;1
116810193;400;2017-12-25 16:05:05;29/12/17;2017-12-25 16:5:5. 182000000;200;116810193;122834085;130;42;Sourced;Allocated;122834085;null;1
116810199;400;2017-12-25 16:06:03;27/12/17;2017-12-25 16:6:3. 674000000;200;116810199;122834089;130;42;Created;Sourced;122834089;null;1
116810199;400;2017-12-25 16:06:04;27/12/17;2017-12-25 16:6:4. 0;200;116810199;122834089;130;42;Created;Allocated;122834089;null;1
116811682;500;2017-12-25 22:15:11;28/12/17;2017-12-25 22:15:11. 0;012;116811682;122834908;110;6;Created;Allocated;122834908;null;1
116811682;500;2017-12-25 22:15:10;28/12/17;2017-12-25 22:15:10. 860000000;012;116811682;122834908;110;6;Created;Sourced;122834908;null;1
116812098;400;2017-12-25 23:31:13;29/12/17;2017-12-25 23:26:34. 600000000;200;116812098;122835149;130;42;Created;Sourced;122835149;null;1
116812117;500;2017-12-25 23:32:28;28/12/17;2017-12-25 23:32:28. 0;200;116812117;122835488;110;6;Created;Allocated;122835488;null;1
116809799;400;2017-12-25 14:07:51;28/12/17;2017-12-25 14:7:50. 959000000;200;116809799;122833944;130;42;Created;Sourced;122833944;null;1
116810224;500;2017-12-25 16:15:25;29/12/17;2017-12-25 16:15:25. 333000000;012;116810224;122834145;110;6;Created;Sourced;122834145;null;1
116809313;400;2017-12-25 11:57:29;27/12/17;2017-12-25 11:57:29. 0;200;116809313;122833763;130;42;Created;Allocated;122833763;null;1
116809313;400;2017-12-25 11:57:28;27/12/17;2017-12-25 11:57:28. 976000000;200;116809313;122833763;130;42;Created;Sourced;122833763;null;1
116810791;400;2017-12-25 18:33:12;27/12/17;2017-12-25 18:33:12. 0;200;116810791;122834374;130;42;Created;Allocated;122834374;null;1
116810840;400;2017-12-25 18:46:09;27/12/17;2017-12-25 18:46:9. 0;200;116810840;122834388;130;42;Created;Allocated;122834388;null;1
116809373;500;2017-12-25 13:30:14;09/01/18;2017-12-25 13:30:13. 762000000;012;116809373;122833905;110;6;Allocated;DO Created;122833905;116809373;1
116809373;500;2017-12-25 12:11:26;09/01/18;2017-12-25 12:11:26. 0;012;116809373;122833905;110;6;Created;Allocated;122833905;116809373;1
116810273;500;2017-12-25 16:28:52;28/12/17;2017-12-25 16:28:52. 216000000;200;116810273;122834231;110;6;Created;Sourced;122834231;null;1
116810284;400;2017-12-25 16:30:39;29/12/17;2017-12-25 16:30:39. 260000000;200;116810284;122834110;130;42;Created;Sourced;122834110;null;1
116811252;400;2017-12-25 20:34:42;27/12/17;2017-12-25 20:34:7. 591000000;200;116811252;122834547;130;42;Sourced;Allocated;122834547;null;1
116811252;400;2017-12-25 20:34:42;27/12/17;2017-12-25 20:34:42. 514000000;200;116811252;122834547;130;42;Sourced;Created;122834547;null;1
116812207;400;2017-12-25 23:48:51;29/12/17;2017-12-25 23:48:33. 283000000;200;116812207;122835157;130;42;Allocated;Sourced;122835157;null;1
116809890;500;2017-12-25 14:30:57;28/12/17;2017-12-25 14:30:57. 0;200;116809890;122834001;110;6;Created;Allocated;122834001;null;1
116809890;500;2017-12-25 14:30:55;28/12/17;2017-12-25 14:30:55. 373000000;200;116809890;122834001;110;6;Created;Sourced;122834001;null;1
116810912;400;2017-12-25 19:05:03;27/12/17;2017-12-25 19:5:3. 834000000;200;116810912;122834445;130;42;Sourced;Allocated;122834445;null;1
116811293;500;2017-12-25 21:00:11;28/12/17;2017-12-25 21:0:10. 864000000;012;116811293;122834594;110;6;DO Created;Released;122834594;null;1
116811785;550;2017-12-25 22:33:43;27/12/17;2017-12-25 22:33:43. 694000000;200;116811785;122834954;130;42;Sourced;Allocated;122834954;null;1
116812214;500;2017-12-25 23:58:21;30/12/17;2017-12-25 23:53:38. 217000000;012;116812214;122835391;110;6;Allocated;Sourced;122835391;null;1
116812216;400;2017-12-25 23:52:21;27/12/17;2017-12-25 23:52:21. 238000000;200;116812216;122835158;130;42;Created;Sourced;122835158;null;1
116809453;600;2017-12-25 12:33:42;30/12/17;2017-12-25 12:33:42. 179000000;012;116809453;122833853;130;6;Allocated;Sourced;122833853;null;1
116810358;500;2017-12-25 16:48:02;30/12/17;2017-12-25 16:48:2. 965000000;012;116810358;122834165;110;6;Created;Sourced;122834165;null;1
116811314;400;2017-12-25 20:53:30;28/12/17;2017-12-25 20:52:57. 227000000;200;116811314;122834572;110;42;Created;Sourced;122834572;null;1
116809460;500;2017-12-25 12:33:51;28/12/17;2017-12-25 12:33:51. 266000000;200;116809460;122833870;110;6;Created;Sourced;122833870;null;1
116809466;400;2017-12-25 12:35:36;29/12/17;2017-12-25 12:35:36. 0;200;116809466;122833818;130;42;Created;Allocated;122833818;null;1
116809929;400;2017-12-25 14:41:59;27/12/17;2017-12-25 14:41:59. 827000000;200;116809929;122833979;130;42;Created;Sourced;122833979;null;1
116808054;600;2017-12-25 09:00:03;30/12/17;2017-12-25 9:0:3. 0;012;116808054;122833641;130;6;Allocated;DO Created;122833641;null;1
116809502;400;2017-12-25 12:43:32;27/12/17;2017-12-25 12:43:32. 0;200;116809502;122833823;130;42;Created;Allocated;122833823;null;1
116810480;500;2017-12-25 17:23:16;03/01/18;2017-12-25 17:23:16. 0;200;116810480;122834402;110;6;Created;Allocated;122834402;null;1
116810483;500;2017-12-25 21:00:09;28/12/17;2017-12-25 21:0:9. 0;012;116810483;122834579;110;6;DO Created;Released;122834579;null;1
116810483;500;2017-12-25 21:00:09;28/12/17;2017-12-25 21:0:9. 0;012;116810483;122834579;110;6;Allocated;DO Created;122834579;null;1
116808066;400;2017-12-25 02:38:38;27/12/17;2017-12-25 2:38:38. 667000000;200;116808066;122833554;130;42;Allocated;Sourced;122833554;null;1
116809075;500;2017-12-25 11:00:18;28/12/17;2017-12-25 11:0:18. 0;200;116809075;122833709;110;6;Allocated;DO Created;122833709;null;1
116809522;400;2017-12-25 12:50:36;27/12/17;2017-12-25 12:50:36. 566000000;200;116809522;122833829;130;42;Sourced;Allocated;122833829;null;1
116810021;500;2017-12-25 17:00:30;29/12/17;2017-12-25 17:0:29. 739000000;200;116810021;122834237;110;6;Allocated;DO Created;122834237;null;1
116810495;400;2017-12-25 17:29:48;28/12/17;2017-12-25 17:28:31. 333000000;200;116810495;122834280;110;42;Sourced;Allocated;122834280;null;1
116810969;400;2017-12-25 19:23:12;27/12/17;2017-12-25 19:23:12. 977000000;200;116810969;122834458;130;42;Created;Sourced;122834458;null;1
116811472;500;2017-12-25 22:05:04;29/12/17;2017-12-25 22:5:4. 0;012;116811472;122834766;110;6;Allocated;DO Created;122834766;116811472;1
116809106;400;2017-12-25 10:27:07;27/12/17;2017-12-25 10:23:11. 981000000;200;116809106;122833687;130;42;Sourced;Allocated;122833687;null;1
116811011;500;2017-12-25 20:05:04;30/12/17;2017-12-25 20:5:4. 0;012;116811011;122834513;110;6;Allocated;DO Created;122834513;116811011;1
116811527;500;2017-12-25 21:40:22;28/12/17;2017-12-25 21:40:22. 755000000;200;116811527;122834893;110;6;Created;Sourced;122834893;null;1
116809591;400;2017-12-25 13:10:54;29/12/17;2017-12-25 13:10:54. 334000000;200;116809591;122833892;130;42;Sourced;Allocated;122833892;null;1
116810073;400;2017-12-25 15:26:31;29/12/17;2017-12-25 15:26:31. 257000000;200;116810073;122834046;130;42;Sourced;Allocated;122834046;null;1
116811542;500;2017-12-25 21:45:27;29/12/17;2017-12-25 21:45:27. 186000000;200;116811542;122834883;110;6;Created;Sourced;122834883;null;1
116810094;500;2017-12-25 17:00:20;29/12/17;2017-12-25 17:0:20. 0;200;116810094;122834239;110;6;Allocated;DO Partially Created;122834239;null;1
116807624;500;2017-12-25 05:00:10;28/12/17;2017-12-25 5:0:10. 0;012;116807624;122832766;110;6;Allocated;DO Created;122832766;null;1
116807624;500;2017-12-25 05:00:10;28/12/17;2017-12-25 5:0:10. 0;012;116807624;122832766;110;6;DO Created;Released;122832766;null;1
116812051;500;2017-12-25 23:16:18;28/12/17;2017-12-25 23:16:18. 0;200;116812051;122835460;110;6;Created;Allocated;122835460;null;1
116807996;500;2017-12-25 08:30:10;04/01/18;2017-12-25 8:30:10. 0;012;116807996;122833633;110;6;Allocated;DO Created;122833633;116807996;1
116812026;500;2017-12-25 23:12:08;28/12/17;2017-12-25 23:12:8. 209000000;012;116812026;122835372;110;6;Created;Sourced;122835372;null;1
116812087;400;2017-12-25 23:23:51;29/12/17;2017-12-25 23:23:51. 0;200;116812087;122835103;130;42;Created;Allocated;122835103;null;1
116808129;500;2017-12-25 09:00:06;12/01/18;2017-12-25 9:0:6. 0;012;116808129;122833643;110;6;Allocated;DO Created;122833643;null;1
116808113;400;2017-12-25 03:27:46;27/12/17;2017-12-25 3:27:46. 0;200;116808113;122833586;130;42;Created;Partially Allocated;122833586;null;1
116809499;400;2017-12-25 12:42:44;29/12/17;2017-12-25 12:42:44. 642000000;200;116809499;122833824;130;42;Created;Sourced;122833824;null;1
116809508;500;2017-12-25 12:45:10;28/12/17;2017-12-25 12:45:10. 440000000;012;116809508;122833858;110;6;Created;Sourced;122833858;null;1
116810973;600;2017-12-25 21:00:11;27/12/17;2017-12-25 21:0:10. 669000000;200;116810973;122834644;130;6;Allocated;DO Created;122834644;null;1
116810976;400;2017-12-25 19:25:46;29/12/17;2017-12-25 19:25:46. 223000000;200;20171225003219642360;122834459;130;42;Created;Sourced;122834459;null;1
